ID,DIA,MES,ANIO,ESTADO,COMUNIDAD,SITIO,LATITUD,LONGITUD,HABITAT,ZONA,PROTECCION,ANP,MONITOR,HORA_INICIAL,HORA_FINAL,PROFUNDIDAD_INICIAL,PROFUNDIDAD_FINAL,TEMPERATURA,VISIBILIDAD,CORRIENTE,TRANSECTO,GENERO,ESPECIE,ABUNDANCIA
4 8 2023 Picacho 4,4,8,2023,Baja California,El Rosario,Picacho,29.53201,-115.46676,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Jhonatan Espinoza,08:59,09:05,8,8,12,5,NA,4,Crassadoma,Crassadoma gigantea,2
4 8 2023 Picacho 4,4,8,2023,Baja California,El Rosario,Picacho,29.53201,-115.46676,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Jhonatan Espinoza,08:59,09:05,8,8,12,5,NA,4,Mesocentrotus,Mesocentrotus franciscanus,6
4 8 2023 Picacho 4,4,8,2023,Baja California,El Rosario,Picacho,29.53201,-115.46676,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Jhonatan Espinoza,08:59,09:05,8,8,12,5,NA,4,Strongylocentrotus,Strongylocentrotus purpuratus,50
4 8 2023 Picacho 5,4,8,2023,Baja California,El Rosario,Picacho,29.53562,-115.4677,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,08:06,08:12,21,20,11,8,NA,5,Haliotis,Haliotis corrugata,1
4 8 2023 Picacho 5,4,8,2023,Baja California,El Rosario,Picacho,29.53562,-115.4677,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,08:06,08:12,21,20,11,8,NA,5,Patiria,Patiria miniata,2
4 8 2023 Picacho 5,4,8,2023,Baja California,El Rosario,Picacho,29.53562,-115.4677,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,08:06,08:12,21,20,11,8,NA,5,Megastraea,Megastraea undosa,3
4 8 2023 Picacho 5,4,8,2023,Baja California,El Rosario,Picacho,29.53562,-115.4677,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,08:06,08:12,21,20,11,8,NA,5,Megastraea,Megastraea turbanica,3
4 8 2023 Picacho 5,4,8,2023,Baja California,El Rosario,Picacho,29.53562,-115.4677,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,08:06,08:12,21,20,11,8,NA,5,Kelletia,Kelletia kelletii,2
4 8 2023 Picacho 5,4,8,2023,Baja California,El Rosario,Picacho,29.53562,-115.4677,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,08:06,08:12,21,20,11,8,NA,5,Megathura,Megathura crenulata,2
4 8 2023 Picacho 5,4,8,2023,Baja California,El Rosario,Picacho,29.53562,-115.4677,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,08:06,08:12,21,20,11,8,NA,5,Mesocentrotus,Mesocentrotus franciscanus,1
4 8 2023 Picacho 6,4,8,2023,Baja California,El Rosario,Picacho,29.5326,-115.46706,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,09:06,09:11,9,8,11,7,NA,6,Parastichopus,Parastichopus parvimensis,1
4 8 2023 Picacho 6,4,8,2023,Baja California,El Rosario,Picacho,29.5326,-115.46706,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,09:06,09:11,9,8,11,7,NA,6,Patiria,Patiria miniata,9
4 8 2023 Picacho 6,4,8,2023,Baja California,El Rosario,Picacho,29.5326,-115.46706,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,09:06,09:11,9,8,11,7,NA,6,Megastraea,Megastraea undosa,31
4 8 2023 Picacho 6,4,8,2023,Baja California,El Rosario,Picacho,29.5326,-115.46706,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,09:06,09:11,9,8,11,7,NA,6,Megastraea,Megastraea turbanica,4
4 8 2023 Picacho 6,4,8,2023,Baja California,El Rosario,Picacho,29.5326,-115.46706,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,09:06,09:11,9,8,11,7,NA,6,Megathura,Megathura crenulata,1
4 8 2023 Picacho 6,4,8,2023,Baja California,El Rosario,Picacho,29.5326,-115.46706,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes Jr,09:06,09:11,9,8,11,7,NA,6,Strongylocentrotus,Strongylocentrotus purpuratus,30
4 8 2023 Picacho 7,4,8,2023,Baja California,El Rosario,Picacho,29.33513,-115.46701,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,08:06,08:11,17,17,11,6,NA,7,Haliotis,Haliotis corrugata,1
4 8 2023 Picacho 7,4,8,2023,Baja California,El Rosario,Picacho,29.33513,-115.46701,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,08:06,08:11,17,17,11,6,NA,7,Megastraea,Megastraea undosa,27
4 8 2023 Picacho 7,4,8,2023,Baja California,El Rosario,Picacho,29.33513,-115.46701,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,08:06,08:11,17,17,11,6,NA,7,Megathura,Megathura crenulata,2
4 8 2023 Picacho 7,4,8,2023,Baja California,El Rosario,Picacho,29.33513,-115.46701,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,08:06,08:11,17,17,11,6,NA,7,Strongylocentrotus,Strongylocentrotus purpuratus,8
4 8 2023 Picacho 8,4,8,2023,Baja California,El Rosario,Picacho,29.53201,-115.46676,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,08:56,09:05,8,7,12,7,NA,8,Parastichopus,Parastichopus parvimensis,10
4 8 2023 Picacho 8,4,8,2023,Baja California,El Rosario,Picacho,29.53201,-115.46676,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,08:56,09:05,8,7,12,7,NA,8,Megastraea,Megastraea undosa,13
4 8 2023 Picacho 8,4,8,2023,Baja California,El Rosario,Picacho,29.53201,-115.46676,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,08:56,09:05,8,7,12,7,NA,8,Megathura,Megathura crenulata,4
4 8 2023 Picacho 8,4,8,2023,Baja California,El Rosario,Picacho,29.53201,-115.46676,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,08:56,09:05,8,7,12,7,NA,8,Mesocentrotus,Mesocentrotus franciscanus,50
4 8 2023 Picacho 8,4,8,2023,Baja California,El Rosario,Picacho,29.53201,-115.46676,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Rodrigo Acevedo,08:56,09:05,8,7,12,7,NA,8,Centrostephanus,Centrostephanus coronatus,50
4 8 2023 Picacho 9,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,07:53,08:02,16,17,10,8,NA,9,Patiria,Patiria miniata,4
4 8 2023 Picacho 9,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,07:53,08:02,16,17,10,8,NA,9,Megastraea,Megastraea undosa,17
4 8 2023 Picacho 9,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,07:53,08:02,16,17,10,8,NA,9,Kelletia,Kelletia kelletii,6
4 8 2023 Picacho 9,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,07:53,08:02,16,17,10,8,NA,9,Mesocentrotus,Mesocentrotus franciscanus,40
4 8 2023 Picacho 9,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,07:53,08:02,16,17,10,8,NA,9,Strongylocentrotus,Strongylocentrotus purpuratus,31
4 8 2023 Picacho 10,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,09:38,09:45,10,10,12,8,NA,10,Parastichopus,Parastichopus parvimensis,2
4 8 2023 Picacho 10,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,09:38,09:45,10,10,12,8,NA,10,Patiria,Patiria miniata,9
4 8 2023 Picacho 10,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,09:38,09:45,10,10,12,8,NA,10,Megastraea,Megastraea undosa,26
4 8 2023 Picacho 10,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,09:38,09:45,10,10,12,8,NA,10,Neobernaya,Neobernaya spadicea,3
4 8 2023 Picacho 10,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,09:38,09:45,10,10,12,8,NA,10,Megathura,Megathura crenulata,27
4 8 2023 Picacho 10,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,09:38,09:45,10,10,12,8,NA,10,Crassadoma,Crassadoma gigantea,5
4 8 2023 Picacho 10,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,09:38,09:45,10,10,12,8,NA,10,Mesocentrotus,Mesocentrotus franciscanus,50
4 8 2023 Picacho 10,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Nieves Quinones,09:38,09:45,10,10,12,8,NA,10,Strongylocentrotus,Strongylocentrotus purpuratus,50
4 8 2023 Picacho 11,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,07:52,07:58,17,18,10,8,NA,11,Parastichopus,Parastichopus parvimensis,1
4 8 2023 Picacho 11,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,07:52,07:58,17,18,10,8,NA,11,Patiria,Patiria miniata,15
4 8 2023 Picacho 11,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,07:52,07:58,17,18,10,8,NA,11,Megastraea,Megastraea undosa,23
4 8 2023 Picacho 11,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,07:52,07:58,17,18,10,8,NA,11,Kelletia,Kelletia kelletii,18
4 8 2023 Picacho 11,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,07:52,07:58,17,18,10,8,NA,11,Megathura,Megathura crenulata,3
4 8 2023 Picacho 11,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,07:52,07:58,17,18,10,8,NA,11,Crassadoma,Crassadoma gigantea,4
4 8 2023 Picacho 11,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,07:52,07:58,17,18,10,8,NA,11,Mesocentrotus,Mesocentrotus franciscanus,35
4 8 2023 Picacho 11,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,07:52,07:58,17,18,10,8,NA,11,Strongylocentrotus,Strongylocentrotus purpuratus,19
4 8 2023 Picacho 12,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,09:41,09:47,8,10,12,8,NA,12,Haliotis,Haliotis corrugata,1
4 8 2023 Picacho 12,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,09:41,09:47,8,10,12,8,NA,12,Patiria,Patiria miniata,5
4 8 2023 Picacho 12,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,09:41,09:47,8,10,12,8,NA,12,Megastraea,Megastraea undosa,15
4 8 2023 Picacho 12,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,09:41,09:47,8,10,12,8,NA,12,Neobernaya,Neobernaya spadicea,7
4 8 2023 Picacho 12,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,09:41,09:47,8,10,12,8,NA,12,Mesocentrotus,Mesocentrotus franciscanus,30
4 8 2023 Picacho 12,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,09:41,09:47,8,10,12,8,NA,12,Strongylocentrotus,Strongylocentrotus purpuratus,50
4 8 2023 Picacho 12,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Prudencio Quinones,09:41,09:47,8,10,12,8,NA,12,Centrostephanus,Centrostephanus coronatus,2
4 8 2023 Picacho 13,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,07:52,07:59,17,17,10,7,NA,13,Parastichopus,Parastichopus parvimensis,2
4 8 2023 Picacho 13,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,07:52,07:59,17,17,10,7,NA,13,Pycnopodia,Pycnopodia helianthoides,2
4 8 2023 Picacho 13,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,07:52,07:59,17,17,10,7,NA,13,Megastraea,Megastraea undosa,15
4 8 2023 Picacho 13,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,07:52,07:59,17,17,10,7,NA,13,Megastraea,Megastraea turbanica,13
4 8 2023 Picacho 13,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,07:52,07:59,17,17,10,7,NA,13,Kelletia,Kelletia kelletii,5
4 8 2023 Picacho 13,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,07:52,07:59,17,17,10,7,NA,13,Mesocentrotus,Mesocentrotus franciscanus,20
4 8 2023 Picacho 13,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,07:52,07:59,17,17,10,7,NA,13,Strongylocentrotus,Strongylocentrotus purpuratus,12
4 8 2023 Picacho 13,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,07:52,07:59,17,17,10,7,NA,13,Centrostephanus,Centrostephanus coronatus,5
4 8 2023 Picacho 14,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:41,09:48,10,8,10,8,NA,14,Haliotis,Haliotis corrugata,2
4 8 2023 Picacho 14,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:41,09:48,10,8,10,8,NA,14,Parastichopus,Parastichopus parvimensis,3
4 8 2023 Picacho 14,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:41,09:48,10,8,10,8,NA,14,Patiria,Patiria miniata,10
4 8 2023 Picacho 14,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:41,09:48,10,8,10,8,NA,14,Megastraea,Megastraea undosa,40
4 8 2023 Picacho 14,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:41,09:48,10,8,10,8,NA,14,Megastraea,Megastraea turbanica,40
4 8 2023 Picacho 14,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:41,09:48,10,8,10,8,NA,14,Neobernaya,Neobernaya spadicea,10
4 8 2023 Picacho 14,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:41,09:48,10,8,10,8,NA,14,Kelletia,Kelletia kelletii,5
4 8 2023 Picacho 14,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:41,09:48,10,8,10,8,NA,14,Megathura,Megathura crenulata,25
4 8 2023 Picacho 14,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:41,09:48,10,8,10,8,NA,14,Crassadoma,Crassadoma gigantea,5
4 8 2023 Picacho 14,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:41,09:48,10,8,10,8,NA,14,Mesocentrotus,Mesocentrotus franciscanus,50
4 8 2023 Picacho 14,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Gregorio Tambo,09:41,09:48,10,8,10,8,NA,14,Strongylocentrotus,Strongylocentrotus purpuratus,50
4 8 2023 Picacho 15,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,07:52,08:01,17,16,10,8,NA,15,Patiria,Patiria miniata,18
4 8 2023 Picacho 15,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,07:52,08:01,17,16,10,8,NA,15,Megastraea,Megastraea undosa,7
4 8 2023 Picacho 15,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,07:52,08:01,17,16,10,8,NA,15,Megastraea,Megastraea turbanica,4
4 8 2023 Picacho 15,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,07:52,08:01,17,16,10,8,NA,15,Kelletia,Kelletia kelletii,3
4 8 2023 Picacho 15,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,07:52,08:01,17,16,10,8,NA,15,Crassadoma,Crassadoma gigantea,6
4 8 2023 Picacho 15,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,07:52,08:01,17,16,10,8,NA,15,Mesocentrotus,Mesocentrotus franciscanus,11
4 8 2023 Picacho 15,4,8,2023,Baja California,El Rosario,Picacho,29.5304,-115.46514,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,07:52,08:01,17,16,10,8,NA,15,Strongylocentrotus,Strongylocentrotus purpuratus,50
4 8 2023 Picacho 16,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,09:38,09:45,11,10,12,7,NA,16,Patiria,Patiria miniata,11
4 8 2023 Picacho 16,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,09:38,09:45,11,10,12,7,NA,16,Megastraea,Megastraea undosa,19
4 8 2023 Picacho 16,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,09:38,09:45,11,10,12,7,NA,16,Megastraea,Megastraea turbanica,2
4 8 2023 Picacho 16,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,09:38,09:45,11,10,12,7,NA,16,Neobernaya,Neobernaya spadicea,3
4 8 2023 Picacho 16,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,09:38,09:45,11,10,12,7,NA,16,Megathura,Megathura crenulata,12
4 8 2023 Picacho 16,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,09:38,09:45,11,10,12,7,NA,16,Crassadoma,Crassadoma gigantea,2
4 8 2023 Picacho 16,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,09:38,09:45,11,10,12,7,NA,16,Mesocentrotus,Mesocentrotus franciscanus,28
4 8 2023 Picacho 16,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,09:38,09:45,11,10,12,7,NA,16,Strongylocentrotus,Strongylocentrotus purpuratus,50
4 8 2023 Picacho 16,4,8,2023,Baja California,El Rosario,Picacho,29.53173,-115.46409,Bosque de kelp,Control,Ninguna,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Juan Martinez,09:38,09:45,11,10,12,7,NA,16,Centrostephanus,Centrostephanus coronatus,5
5 8 2023 Caracolera 1,5,8,2023,Baja California,El Rosario,Caracolera,29.505678,-115.46896,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes,08:06,08:13,17,18,6,6,NA,1,Megastraea,Megastraea undosa,13
5 8 2023 Caracolera 1,5,8,2023,Baja California,El Rosario,Caracolera,29.505678,-115.46896,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes,08:06,08:13,17,18,6,6,NA,1,Megastraea,Megastraea turbanica,1
5 8 2023 Caracolera 1,5,8,2023,Baja California,El Rosario,Caracolera,29.505678,-115.46896,Bosque de kelp,Reserva,Reserva Comunitaria,Reserva de la Biosfera Islas del Pacifico de la Peninsula de Baja California,Miguel Bracamontes,08:06,08:13,17,18,6,6,NA,1,Mesocentrotus,Mesocentrotus franciscanus,15
